id,link,timestamp,title,text,classification
Boatos-60,https://www.boatos.org/saude/secretario-saude-escreve-mensagem-chegamos-pico-da-covid-19.html,2020-12-08 17:54:25-03:00,Secretário de Saúde escreve mensagem “chegamos ao pico” ,"Vamos juntos vencer esse vírus. Tudo isso vai passar, mas precisamos fazer que passe sem tantas perdas e sofrimento. Vamos fazer uma grande campanha a partir de agora. Compartilhe e envie essa mensagem para todos os seus amigos e familiares. Vamos ter nos próximos dias a maior taxa de isolamento social do Brasil. Juntos somos mais fortes... Não esqueça.. Envie agora mesmo esta mensagem em todas as redes sociais... Cuidem da higiene pessoal... Lavem as mãos sempre e evitem tocar no rosto. Fé em Deus! Esperamos que depois disso, que tudo passar, possamos voltar melhores... Muita coisa precisa mudar dentro de nós e no mundo! Mensagem do Secretário Estado Saúde: *CHEGAMOS AO PICO*",1
Boatos-61,https://www.boatos.org/entretenimento/c-s-lewis-escreveu-texto-diabo-pandemia-1941.html,2020-12-08 13:00:37-03:00,C.S. Lewis escreveu texto sobre o diabo e a pandemia em 1941 ,"“*C. S. Lewis e a pandemia* Incrível *coincidência* entre um trecho escrito por C. S. Lewis, em 1941, em seu livro “Cartas de um Diabo ao seu Aprendiz”, e a realidade atual envolvendo a pandemia de Covid-19: Um jovem demônio: _- Como você conseguiu enviar tantas almas para o inferno?_ O velho diabo: _- Usando o medo!_ O jovem: _- Bom trabalho! Do que eles estavam com medo? Guerra? Fome?_ O velho: _- Não, de uma doença!_ O jovem: _- Eles não ficaram doentes? Não estavam morrendo? Não havia cura?_ O velho: _- Adoeceram, morreram, *e teve cura.*_ O jovem: _- Não entendi..._",1
Boatos-62,https://www.boatos.org/entretenimento/c-s-lewis-escreveu-texto-diabo-pandemia-1941.html,2020-12-08 13:00:37-03:00,C.S. Lewis escreveu texto sobre o diabo e a pandemia em 1941 ,"O velho: _- Eles acidentalmente acreditaram que a única coisa que tinham que manter a todo custo era a VIDA!_ _Eles não se abraçaram, não se cumprimentaram, se afastaram uns dos outros. Eles renunciaram a todo contato humano e a tudo que era humano!_ _Ficaram sem dinheiro, perderam o emprego, mas optaram por temer pela vida, mesmo que não tivessem pão._ _Eles acreditaram em tudo que ouviram, leram os jornais e acreditaram cegamente em tudo que leram. Eles desistiram de sua liberdade, não saíram de casa, não foram a lugar nenhum._ _Eles não visitavam parentes e amigos._ _O mundo se transformou em um grande campo de concentração com prisioneiros voluntários._ _Eles aceitaram tudo! Só para sobreviver a outro dia miserável..._ _Eles não viviam; morriam todos os dias!_ _Foi fácil tirar suas almas miseráveis..._”.",1
Boatos-63,https://www.boatos.org/entretenimento/genival-lacerda-morreu-nesta-madrugada-covid-19.html,2020-12-06 19:37:56-03:00,Genival Lacerda morreu nesta madrugada vítima da Covid-19 ,"MORRE GENIVAL LACERDA VÍTIMA DE COVID-19 Faleceu na madrugada deste sábado (05/11/2020) no hospital UNIMED Recife, aos 89 anos, vítima de COVID-19, o cantor e compositor Genival Lacerda, natural do estado da Paraíba, porém naturalizado em nosso estado e entitulado “Cidadão Recifense”.",1
Boatos-64,https://www.boatos.org/entretenimento/genival-lacerda-morreu-nesta-madrugada-covid-19.html,2020-12-06 19:37:56-03:00,Genival Lacerda morreu nesta madrugada vítima da Covid-19 ,"NOTA DE FALECIMENTO: Acaba de falecer na madrugada deste sábado (05/12/2020) no hospital UNIMED Recife, aos 89 anos, vítima de COVID-19, o cantor e compositor Genival Lacerda, natural do estado da Paraíba, porém naturalizado em nosso estado e entitulado “Cidadão Recifense”.",1
Boatos-65,https://www.boatos.org/saude/media-mortes-dia-coronavirus-histeria-coletiva.html,2020-12-06 14:31:44-03:00,"Média de mortes por dia por coronavírus é 283 e prova que há uma ""histeria coletiva"" ","População mundial. 7.773.200.000 Morrem/Dia. 159.800 Nascem/Dia. 380.717 Crescimento Populacional DIA/ 220.880 Mortes por doenças transmissíveis/Dia 35.270 Mortes por cãncer/Dia 22.320 Mortes por fumo/Dia. 13.570 Mortes por álcool/Dia 6.797 Mortes por HIV /Dia 4.568 Mortes por Acidente Transito/Dia. 3.668 Mortes por suicídio/Dia. 2.914 Mortes por Malária/Dia 2.665 Mortes por CORONAVÍRUS por Dia, considerando todas as mortes em 2 meses: 283 21,3% dos Italianos tem mais de 65 anos 8,06% dos brasileiros tem mais de 65 anos No Brasil morre todos os dias 4.083 No Brasil NASCE todos os dias 8.054 Fonte: INDEXMUNDI/ WOLDMETERS",1
Boatos-66,https://www.boatos.org/saude/media-mortes-dia-coronavirus-histeria-coletiva.html,2020-12-06 14:31:44-03:00,"Média de mortes por dia por coronavírus é 283 e prova que há uma ""histeria coletiva"" ","Ter as informações é importantíssimo para entendermos a realidade! Estamos em uma histeria coletiva e pagaremos um preço altíssimo por isso. A Economia é VIDA Quebradeira geral é MORTE! Estejamos cientes de que a população fora de risco PODE E DEVE TRABALHAR, para ter como apoiar os que não podem e cuidar de si mesmo. O País precisa acordar para a realidade, caso contrario o choro pós vírus será muitíssimo maior. ************************* Fique por dentro. “ALERTA URGENTE!!!",1
Boatos-67,https://www.boatos.org/saude/media-mortes-dia-coronavirus-histeria-coletiva.html,2020-12-06 14:31:44-03:00,"Média de mortes por dia por coronavírus é 283 e prova que há uma ""histeria coletiva"" ","“Muita gente fala sobre Nova Ordem Mundial (NOM) mas poucas pessoas sabem o que isso realmente significa. Vou fazer um breve desenho com finalidade de utilidade pública. A implantação da NOM é uma agenda que está no centro de tudo que está acontecendo hoje no mundo, inclusive dentro da sua casa. É a famosa agenda 2030.",1
Boatos-68,https://www.boatos.org/mundo/laboratorio-wuhan-glaxo-pfizer-financiado-soros-gates.html,2020-12-05 16:18:02-03:00,"Laboratório de Wuhan é da Glaxo, Pfizer e ligado a Soros e Gates ","O laboratório biológico chinês em Wuhan é propriedade da Glaxo! Que, por acaso, é dono da Pfizer! (aquele que produz a vacina!) Que, por acaso, é administrado pelas finanças do Black Rock. Que, por acaso, administra as finanças da Open Foundation Company (SOROS FOUNDATION) Que, por acaso, atende a francesa AXA!",1
Boatos-69,https://www.boatos.org/mundo/laboratorio-wuhan-glaxo-pfizer-financiado-soros-gates.html,2020-12-05 16:18:02-03:00,"Laboratório de Wuhan é da Glaxo, Pfizer e ligado a Soros e Gates ","Coincidentemente, ele é dono da empresa alemã Winterthur. Que, por acaso, construiu o laboratório chinês em Wuhan! Comprado acidentalmente pelo alemão Allianz. Que, aliás, tem a Vanguard como acionista. Que é acionista da Black Rock. Que controla os bancos centrais e administra cerca de UM TERÇO do capital de investimento global.",1
Boatos-70,https://www.boatos.org/mundo/laboratorio-wuhan-glaxo-pfizer-financiado-soros-gates.html,2020-12-05 16:18:02-03:00,"Laboratório de Wuhan é da Glaxo, Pfizer e ligado a Soros e Gates ","Que, aliás, é um dos principais acionistas da MICROSOFT Propriedade de BILL GATES, que por acaso é acionista da PFIZER (que vende o milagre VACCINE) e atualmente é o primeiro patrocinador da OMS !!!",1
Boatos-71,https://www.boatos.org/mundo/laboratorio-wuhan-glaxo-pfizer-financiado-soros-gates.html,2020-12-05 16:18:02-03:00,"Laboratório de Wuhan é da Glaxo, Pfizer e ligado a Soros e Gates ","Se não estiver suficientemente claro por que um morcego entrou e agarrou a SERPENTE e TODO O PLANETA infectou-se, posso continuar! Mas, por favor, NÃO DISTRIBUA MASSIVAMENTE minha postagem! E nem me deixe continuar! Porque eu sou apenas um “CONSPIRADOR espalhando notícias falsas!” Vamos acordar moçada!!! A treta é GRANDE!!!!",1
Boatos-72,https://www.boatos.org/politica/boulos-esta-internado-albert-einstein-covid-19.html,2020-12-03 14:36:12-03:00,Boulos está internado no Albert Einstein para se tratar da Covid-19 ,"Depois das eleições em São Paulo, Guilherme Boulos, que está com Covid-19, se internou no hospital Albert Einstein.",1
Boatos-73,https://www.boatos.org/esporte/argentinos-sem-mascara-aglomeracao-velorio-maradona.html,2020-11-30 15:18:21-03:00,Vídeo mostra argentinos sem máscara e em aglomeração no velório de Maradona ,Governo Argentino liberou a população do Lockdown para velório do Maradona e o covid19 vírus mortal da china?,1
Boatos-74,https://www.boatos.org/esporte/argentinos-sem-mascara-aglomeracao-velorio-maradona.html,2020-11-30 15:18:21-03:00,Vídeo mostra argentinos sem máscara e em aglomeração no velório de Maradona ,"Hipocrisia não comentada pelas TVs ou grupos esquerdalhas FDPs.... Velório de Maradona, o xinxeiro.... Se daqui a 14 dias ainda existir argentino vivo é porque o corona virus é tudo uma farsa !!!",1
Boatos-75,https://www.boatos.org/saude/pandemia-acabou-nao-necessidade-vacinas.html,2020-11-29 15:56:33-03:00,Pandemia já acabou e não há necessidade de vacinas ,"Mike Yeadon, ex-vice-presidente da Pfizer, está certo ao dizer que a pandemia da Covid-19 já chegou ao fim e não há necessidade de vacinação.",1
Boatos-76,https://www.boatos.org/saude/virus-chines-e-a-maior-farsa-e-nao-existe-nada-que-possa-ser-feito.html,2020-11-28 17:36:30-03:00,“Vírus chinês” é a maior farsa e não existe nada que possa ser feito ,Patologista canadense Roger Hodkinson está correto ao dizer que o coronavírus (tratado como “vírus chinês”) é uma farsa e que não há nada que possa ser feito para o conter.,1
Boatos-77,https://www.boatos.org/saude/madagascar-deixou-oms-oferecer-20-milhoes-sabotar-cura-covid-19.html,2020-11-28 13:05:23-03:00,Madagascar deixou a OMS após entidade oferecer US$ 20 milhões para sabotar cura da Covid-19 ,"“MADAGASCAR, MACHO! MADAGASCAR DEIXA A ORGANIZAÇÃO MUNDIAL DE SAÚDE SOBRE O ESCÂNDALO COVID-19 O presidente de Madagascar, Andry Ranoelina, retirou seu país da Organização Mundial da Saúde. Ele disse com raiva: “A Europa criou organizações com o desejo de que os africanos continuem dependentes delas. A África encontrou uma droga contra o vírus Corona, mas a Europa acredita que detém o monopólio da inteligência e se recusa a reconhecê-la. A partir de hoje, não somos mais membros da Organização Mundial da Saúde... A OMS ofereceu-me $ 20 milhões para colocar um pouco de toxicidade no meu remédio Covid-19′′ – O presidente de Madagascar expõe a OMS. O presidente de Madagascar, Andry Rajoelina, teria dito que a Organização Mundial da Saúde (OMS) havia oferecido a ele US $ 20 milhões para colocar um pouco de tóxico em seu remédio para o coronavírus enquanto os europeus pirateavam seu remédio.",1
Boatos-78,https://www.boatos.org/saude/madagascar-deixou-oms-oferecer-20-milhoes-sabotar-cura-covid-19.html,2020-11-28 13:05:23-03:00,Madagascar deixou a OMS após entidade oferecer US$ 20 milhões para sabotar cura da Covid-19 ,"Andry Rajoelina diz: “Fique atento, a Organização Mundial da Saúde, à qual nos associamos pensando que nos ajudará, está aqui para matar os africanos”. “Meu país, Madagascar, encontrou uma cura para o coronavírus, mas os europeus me falaram de um projeto de US $ 20 milhões para colocar toxinas nesse remédio para matar meus amigos africanos que vão usá-lo. Peço a todos os africanos que não usem sua vacina contra o coronavírus, porque ela mata, venham para Madagascar vocês que estão doentes, meu país está pronto para recebê-los com entusiasmo, nosso remédio é de cor amarela, não compre aquele de cor verde, o verde vem da Europa, os europeus piratearam o nosso remédio, puseram venenos para matar os africanos só como queriam com as vacinas que protestamos. “Ele acrescentou: Por favor, compartilhe esta mensagem porque é urgente, eles hackearam nossas drogas, eu quero que todos os africanos saibam, por favor, não guarde esta mensagem com você, compartilhe!”, A ele concluiu”.",1
Boatos-79,https://www.boatos.org/saude/covid-parar-quando-infectar-maioria-pessoas-mutacao-menos-letal-mentira-isolamento.html,2020-11-26 13:02:44-03:00,"Covid só vai parar quando infectar maioria das pessoas, mutação está menos letal e mentiram sobre isolamento ","Vou explicar pela milésima vez o que venho tentando enfiar na cabeça das pessoas desde que essa pandemia foi decretada. Vou tentar ter mais calma e usar termos mais fáceis de vcs entenderem. Vamos lá: Essa DESGRAÇA desse vírus só vai parar quando ele infectar a maioria das pessoas. Isso é o que acontece na p... dos ciclos virais. Esse c..., apesar de ter sido criado na p... da China, não é nenhum extra terrestre. Ele se comporta como qualquer outro vírus respiratório. O seu ciclo vai se cumprir querendo vc ou não. Seu código genético já foi todo codificado. Já foi visto que sua mutação deixa-o menos letal. Mentiram para vcs que se ficassem em casa esta merda desse vírus iria desaparecer. E a maioria das pessoas acreditou nessa loucura. Fecharam a p... toda e criaram um caos no mundo ( hoje entendemos os objetivos por trás disso). Obviamente o vírus não foi embora para outro planeta, como teve idiota acreditando. Ele ficou aqui esperando por vc porque, sinto muito te dizer,  ele vai te encontrar, cara pálida. Pare de ser marika e enfrente essa p... com coragem",1
Boatos-80,https://www.boatos.org/saude/covid-parar-quando-infectar-maioria-pessoas-mutacao-menos-letal-mentira-isolamento.html,2020-11-26 13:02:44-03:00,"Covid só vai parar quando infectar maioria das pessoas, mutação está menos letal e mentiram sobre isolamento ","Mas tudo bem. Acreditar a primeira vez eu até tolero. Não entendo, mas tolero. Mas acreditar nessa mentira pela segunda vez é demais para a minha cabeça. Não é possível ainda me deparar com tanta gente histérica e frouxa achando que vai todo mundo morrer e que a segunda onda vai ser pior. Meu Deus do céu. Que geração de m... essa. Eu não suporto mais ver gente denunciando outras pessoas e aplaudindo lockdown. Não se enganem pois ainda há muita gente assim. O maior número de óbitos que tivemos foi quando estava tudo fechado. Prenderam as pessoas de forma totalmente irresponsável e sem nenhuma comprovação de eficácia. É muito claro que os objetivos de tudo isso eram outros. Nunca foi proteger a população. Quem ainda não entendeu isso precisa se tratar. Mentiram sobre a preocupação em sobrecarregar o sistema de saúde. Não tivemos nenhuma morte por falta de leito de UTI. O sistema se organizou e continuaram fazendo terrorismo. A grande maioria das mortes que tivemos foi por negarem o tratamento e internamentos precoces. Fora as outras causas de óbito que jogaram na conta do vírus. Me respondam, diante disso tudo que aconteceu, qual a justificativa para novas ameaças de restrições?  Por que tem gente que ainda acredita em tanta mentira?",1
Boatos-81,https://www.boatos.org/saude/covid-parar-quando-infectar-maioria-pessoas-mutacao-menos-letal-mentira-isolamento.html,2020-11-26 13:02:44-03:00,"Covid só vai parar quando infectar maioria das pessoas, mutação está menos letal e mentiram sobre isolamento ","Outra coisa: era meio óbvio que quando libertassem os escravos parcialmente o número  de casos iria aumentar. Ou precisa ser um gênio para concluir isso?  O vírus só vai embora quando o número de pessoas suscetíveis diminuir. Esse aumento de casos  não está acarretando maior número de óbitos. Parem de se informar pela mídia. Vcs precisam de mais o que para acreditar que o objetivo de todo a midia sempre foi fazer terrorismo? Eu trabalho em hospitais. Trabalhei em UTI destinada a pacientes com COVID. Eu estou participando de dentro do problema. Eu não preciso me informar por nada e nem por essa horda de cientistas desonestos que descobrimos existir.  Eu estou vendo de dentro. Os casos estão se manifestando de forma mais leve e sabemos que isso está ocorrendo por múltiplos fatores, além da mutação do vírus: as pessoas estão tomando sol, se  exercitando novamente, tomando suas profilaxias que já sabemos que funcionam, fazendo tratamento precoce. Não tem porque aceitar qualquer restrição de liberdade. Protejam as pessoas mais frágeis, que, aliás, precisam ser protegidas de qualquer outro agente infeccioso e não só do covid. Parem de denunciar as pessoas. Parem de assistir TV. Não podemos deixar que nos prendam de novo. Se isso acontecer é motivo pra se ter uma guerra civil”.",1
